aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
624140, 45, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125132, 
624140, 45, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125133, 
624140, 45, assay component, success, 2, null, 2, null, 
624140, 45, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125135, 
624140, 45, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125136, 
624140, 45, detection method, success, 2, null, 2, null, 
624140, 45, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125137, 
624140, 45, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125138, 
624140, 45, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125139, 
624140, 45, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125140, 
624254, 88, biology, success, 2, null, 2, null, 
624254, 88, assay format, success, 2, null, 2, null, 
624254, 88, assay component, success, 6, null, 6, null, 
624254, 88, detection method type, success, 2, null, 2, null, 
624254, 88, assay readout, success, 3, null, 3, null, 
624254, 88, assay footprint, success, 1, null, 1, null, 
624254, 88, absorbance wavelength, success, 1, null, 1, null, 
624254, 88, activity threshold, success, 3, null, 3, null, 
624254, 88, number of replicates, success, 2, null, 2, null, 
624254, 88, project lead name, success, 1, null, 1, null, 
624254, 88, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125152, 
624254, 88, assay component, success, 4, null, 4, null, 
624254, 88, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125154, 
624254, 88, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125155, 
624254, 88, detection method, success, 2, null, 2, null, 
624254, 88, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125156, 
624254, 88, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125158, 
624254, 88, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125159, 
624254, 88, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125160, 
588436, 1979, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125096, 
588436, 1979, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125097, 
588436, 1979, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 125098, 
588436, 1979, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125099, 
588436, 1979, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125100, 
588436, 1979, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125101, 
588436, 1979, absorbance wavelength, success, 1, null, 1, null, 
588436, 1979, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125102, 
588436, 1979, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125103, 
588436, 1979, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125113, 
588436, 1979, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125171, 
588436, 1979, assay component, alreadyLoaded, 4, 4, 0, duplicate context already exists in database 125106, 
588436, 1979, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125173, 
588436, 1979, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125174, 
588436, 1979, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125109, 
588436, 1979, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125175, 
588436, 1979, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125102, 
588436, 1979, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125178, 
588436, 1979, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125113, 
588521, null, project lead name, fail, 1, null, 0, could not find ADID for AID, 
602243, 2337, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125114, 
602243, 2337, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125123, 
602243, 2337, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 125116, 
602243, 2337, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125117, 
602243, 2337, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125118, 
602243, 2337, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125128, 
602243, 2337, absorbance wavelength, success, 1, null, 1, null, 
602243, 2337, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125129, 
602243, 2337, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125121, 
602243, 2337, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125131, 
602243, 2337, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125123, 
602243, 2337, assay component, alreadyLoaded, 4, 4, 0, duplicate context already exists in database 125124, 
602243, 2337, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125192, 
602243, 2337, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125193, 
602243, 2337, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125127, 
602243, 2337, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125128, 
602243, 2337, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125196, 
602243, 2337, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125121, 
602243, 2337, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125131, 
624140, 45, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125132, 
624140, 45, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125133, 
624140, 45, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 125134, 
624140, 45, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125135, 
624140, 45, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125145, 
624140, 45, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125147, 
624140, 45, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125138, 
624140, 45, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125149, 
624140, 45, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125150, 
624140, 45, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125141, 
624140, 45, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125142, 
624140, 45, assay component, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125143, 
624140, 45, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125135, 
624140, 45, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125145, 
624140, 45, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125146, 
624140, 45, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125147, 
624140, 45, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125138, 
624140, 45, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125149, 
624140, 45, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125150, 
624254, 88, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125151, 
624254, 88, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125152, 
624254, 88, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 125153, 
624254, 88, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125154, 
624254, 88, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125164, 
624254, 88, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125166, 
624254, 88, absorbance wavelength, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125157, 
624254, 88, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125158, 
624254, 88, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125159, 
624254, 88, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125160, 
624254, 88, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125152, 
624254, 88, assay component, alreadyLoaded, 4, 4, 0, duplicate context already exists in database 125162, 
624254, 88, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125230, 
624254, 88, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125231, 
624254, 88, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125165, 
624254, 88, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125166, 
624254, 88, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125158, 
624254, 88, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125159, 
624254, 88, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125160, 
588436, 1979, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125170, 
588436, 1979, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125180, 
588436, 1979, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 125098, 
588436, 1979, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125107, 
588436, 1979, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125108, 
588436, 1979, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125185, 
588436, 1979, absorbance wavelength, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125176, 
588436, 1979, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125186, 
588436, 1979, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125187, 
588436, 1979, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125113, 
588436, 1979, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125180, 
588436, 1979, assay component, alreadyLoaded, 4, 4, 0, duplicate context already exists in database 125106, 
588436, 1979, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125249, 
588436, 1979, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125108, 
588436, 1979, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125109, 
588436, 1979, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125185, 
588436, 1979, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125186, 
588436, 1979, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125254, 
588436, 1979, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125113, 
588521, null, project lead name, fail, 1, null, 0, could not find ADID for AID, 
602243, 2337, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125189, 
602243, 2337, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125115, 
602243, 2337, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 125116, 
602243, 2337, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125192, 
602243, 2337, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125202, 
602243, 2337, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125119, 
602243, 2337, absorbance wavelength, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125195, 
602243, 2337, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125120, 
602243, 2337, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125121, 
602243, 2337, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125207, 
602243, 2337, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125115, 
602243, 2337, assay component, alreadyLoaded, 4, 4, 0, duplicate context already exists in database 125200, 
602243, 2337, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125192, 
602243, 2337, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125193, 
602243, 2337, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125203, 
602243, 2337, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125119, 
602243, 2337, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125129, 
602243, 2337, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125273, 
602243, 2337, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125274, 
624140, 45, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125132, 
624140, 45, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125209, 
624140, 45, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 125134, 
624140, 45, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125144, 
624140, 45, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125221, 
624140, 45, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125213, 
624140, 45, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125138, 
624140, 45, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125149, 
624140, 45, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125140, 
624140, 45, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125208, 
624140, 45, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125218, 
624140, 45, assay component, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125143, 
624140, 45, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125211, 
624140, 45, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125288, 
624140, 45, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125146, 
624140, 45, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125289, 
624140, 45, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125148, 
624140, 45, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125149, 
624140, 45, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125140, 
624254, 88, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125227, 
624254, 88, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125152, 
624254, 88, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 125229, 
624254, 88, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125239, 
624254, 88, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125164, 
624254, 88, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125156, 
624254, 88, absorbance wavelength, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125233, 
624254, 88, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125158, 
624254, 88, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125235, 
624254, 88, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125245, 
624254, 88, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125304, 
624254, 88, assay component, alreadyLoaded, 4, 4, 0, duplicate context already exists in database 125162, 
624254, 88, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125163, 
624254, 88, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125164, 
624254, 88, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125241, 
624254, 88, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125308, 
624254, 88, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 125158, 
624254, 88, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 125159, 
624254, 88, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125245, 
485273, null, activity threshold, fail, 2, null, 0, Attributes in context not found in database:  Autofluorescence factor, 
485273, null, activity threshold, fail, 2, null, 0, Attributes in context not found in database:  Autofluorescence factor, 
485273, 709, biology, success, 2, null, 2, null, 
485273, 709, assay format, success, 2, null, 2, null, 
485273, 709, assay component, success, 5, null, 5, null, 
485273, 709, detection method type, success, 2, null, 2, null, 
485273, 709, assay readout, success, 3, null, 3, null, 
485273, 709, detection method, success, 2, null, 2, null, 
485273, 709, assay footprint, success, 1, null, 1, null, 
485273, 709, measurement wavelength, success, 2, null, 2, null, 
485273, 709, activity threshold, success, 3, null, 3, null, 
485273, 709, number of replicates, success, 2, null, 2, null, 
485273, 709, biology, success, 2, null, 2, null, 
485273, 709, assay component, success, 5, null, 5, null, 
485273, 709, detection method, success, 2, null, 2, null, 
485273, 709, measurement wavelength, success, 1, null, 1, null, 
485273, 709, biology, success, 2, null, 2, null, 
485273, 709, assay component, success, 5, null, 5, null, 
485273, 709, assay component, success, 5, null, 5, null, 
485273, 709, assay component, success, 5, null, 5, null, 
485273, 709, assay component, success, 4, null, 4, null, 
485343, null, biology, fail, 1, null, 0, could not find ADID for AID, 
488859, null, activity threshold, fail, 2, null, 0, Attributes in context not found in database:  Autofluorescence factor, 
488859, null, activity threshold, fail, 2, null, 0, Attributes in context not found in database:  Autofluorescence factor, 
488859, 872, biology, success, 2, null, 2, null, 
488859, 872, assay format, success, 2, null, 2, null, 
488859, 872, assay component, success, 5, null, 5, null, 
488859, 872, detection method type, success, 2, null, 2, null, 
488859, 872, assay readout, success, 3, null, 3, null, 
488859, 872, detection method, success, 2, null, 2, null, 
488859, 872, assay footprint, success, 1, null, 1, null, 
488859, 872, measurement wavelength, success, 2, null, 2, null, 
488859, 872, activity threshold, success, 3, null, 3, null, 
488859, 872, number of replicates, success, 2, null, 2, null, 
488859, 872, biology, success, 2, null, 2, null, 
488859, 872, assay component, success, 5, null, 5, null, 
488859, 872, detection method, success, 2, null, 2, null, 
488859, 872, measurement wavelength, success, 1, null, 1, null, 
488859, 872, biology, success, 2, null, 2, null, 
488859, 872, assay component, success, 5, null, 5, null, 
488859, 872, assay component, success, 5, null, 5, null, 
488859, 872, assay component, success, 5, null, 5, null, 
488859, 872, assay component, success, 4, null, 4, null, 
493155, 1218, biology, success, 2, null, 2, null, 
493155, 1218, assay format, success, 2, null, 2, null, 
493155, 1218, assay component, success, 5, null, 5, null, 
493155, 1218, detection method type, success, 2, null, 2, null, 
493155, 1218, assay readout, success, 3, null, 3, null, 
493155, 1218, detection method, success, 2, null, 2, null, 
493155, 1218, assay footprint, success, 1, null, 1, null, 
493155, 1218, measurement wavelength, success, 2, null, 2, null, 
493155, 1218, activity threshold, success, 3, null, 3, null, 
493155, 1218, number of replicates, success, 2, null, 2, null, 
493155, 1218, biology, success, 2, null, 2, null, 
493155, 1218, assay component, success, 5, null, 5, null, 
493155, 1218, detection method, success, 2, null, 2, null, 
493155, 1218, measurement wavelength, success, 1, null, 1, null, 
493155, 1218, activity threshold, success, 1, null, 1, null, 
493155, 1218, biology, success, 2, null, 2, null, 
493155, 1218, assay component, success, 5, null, 5, null, 
493155, 1218, assay component, success, 5, null, 5, null, 
493155, 1218, assay component, success, 5, null, 5, null, 
493155, 1218, assay component, success, 4, null, 4, null, 
493182, 1244, biology, success, 2, null, 2, null, 
493182, 1244, assay format, success, 2, null, 2, null, 
493182, 1244, assay component, success, 5, null, 5, null, 
493182, 1244, detection method type, success, 2, null, 2, null, 
493182, 1244, assay readout, success, 3, null, 3, null, 
493182, 1244, detection method, success, 2, null, 2, null, 
493182, 1244, assay footprint, success, 1, null, 1, null, 
493182, 1244, measurement wavelength, success, 2, null, 2, null, 
493182, 1244, activity threshold, success, 3, null, 3, null, 
493182, 1244, number of replicates, success, 2, null, 2, null, 
493182, 1244, biology, success, 2, null, 2, null, 
493182, 1244, assay component, success, 5, null, 5, null, 
493182, 1244, detection method, success, 2, null, 2, null, 
493182, 1244, measurement wavelength, success, 1, null, 1, null, 
493182, 1244, activity threshold, success, 1, null, 1, null, 
493182, 1244, biology, success, 2, null, 2, null, 
493182, 1244, assay component, success, 5, null, 5, null, 
493182, 1244, assay component, success, 5, null, 5, null, 
493182, 1244, assay component, success, 5, null, 5, null, 
493182, 1244, assay component, success, 4, null, 4, null, 
504687, 2036, biology, success, 2, null, 2, null, 
504687, 2036, assay format, success, 2, null, 2, null, 
504687, 2036, assay component, success, 5, null, 5, null, 
504687, 2036, detection method type, success, 2, null, 2, null, 
504687, 2036, assay readout, success, 3, null, 3, null, 
504687, 2036, detection method, success, 2, null, 2, null, 
504687, 2036, assay footprint, success, 1, null, 1, null, 
504687, 2036, measurement wavelength, success, 2, null, 2, null, 
504687, 2036, activity threshold, success, 3, null, 3, null, 
504687, 2036, number of replicates, success, 2, null, 2, null, 
504687, 2036, biology, success, 2, null, 2, null, 
504687, 2036, assay component, success, 5, null, 5, null, 
504687, 2036, detection method, success, 2, null, 2, null, 
504687, 2036, measurement wavelength, success, 1, null, 1, null, 
504687, 2036, activity threshold, success, 1, null, 1, null, 
504687, 2036, biology, success, 2, null, 2, null, 
504687, 2036, assay component, success, 5, null, 5, null, 
504687, 2036, assay component, success, 5, null, 5, null, 
504687, 2036, assay component, success, 5, null, 5, null, 
504687, 2036, assay component, success, 4, null, 4, null, 
null, null, null, fail, null, null, 0, could not read excel file: /Users/xiaorong/BARD/BARD/MinAssayAnnotParser/data/maas/maasDataset2/Burnham Center for Chemical Genomics_edited_20121217_TC_for_upload.xlsx null, 
504524, 1437, biology, success, 2, null, 2, null, 
504524, 1437, assay format, success, 2, null, 2, null, 
504524, 1437, assay component, success, 5, null, 5, null, 
504524, 1437, detection method type, success, 2, null, 2, null, 
504524, 1437, assay readout, success, 3, null, 3, null, 
504524, 1437, detection method, success, 2, null, 2, null, 
504524, 1437, assay footprint, success, 1, null, 1, null, 
504524, 1437, activity threshold, success, 3, null, 3, null, 
504524, 1437, number of replicates, success, 2, null, 2, null, 
504524, 1437, project lead name, success, 1, null, 1, null, 
504524, 1437, assay component, success, 3, null, 3, null, 
504524, 1437, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 125429, 
435005, 2877, biology, success, 2, null, 2, null, 
435005, 2877, assay format, success, 2, null, 2, null, 
435005, 2877, assay component, success, 5, null, 5, null, 
435005, 2877, detection method type, success, 2, null, 2, null, 
435005, 2877, assay readout, success, 3, null, 3, null, 
435005, 2877, detection method, success, 2, null, 2, null, 
435005, 2877, assay footprint, success, 1, null, 1, null, 
435005, 2877, activity threshold, success, 3, null, 3, null, 
435005, 2877, number of replicates, success, 2, null, 2, null, 
435005, 2877, project lead name, success, 1, null, 1, null, 
435005, 2877, assay component, success, 5, null, 5, null, 
435005, 2877, assay component, success, 5, null, 5, null, 
435005, 2877, assay component, success, 5, null, 5, null, 
449756, 2700, biology, success, 2, null, 2, null, 
449756, 2700, assay format, success, 2, null, 2, null, 
449756, 2700, assay component, success, 5, null, 5, null, 
449756, 2700, detection method type, success, 2, null, 2, null, 
449756, 2700, assay readout, success, 3, null, 3, null, 
449756, 2700, detection method, success, 2, null, 2, null, 
449756, 2700, assay footprint, success, 1, null, 1, null, 
449756, 2700, activity threshold, success, 3, null, 3, null, 
449756, 2700, number of replicates, success, 2, null, 2, null, 
449756, 2700, project lead name, success, 1, null, 1, null, 
449756, 2700, assay component, success, 5, null, 5, null, 
449756, 2700, activity threshold, success, 1, null, 1, null, 
449756, 2700, assay component, success, 5, null, 5, null, 
449756, 2700, assay component, success, 5, null, 5, null, 
463206, 671, biology, success, 2, null, 2, null, 
463206, 671, assay format, success, 2, null, 2, null, 
463206, 671, assay component, success, 5, null, 5, null, 
463206, 671, detection method type, success, 2, null, 2, null, 
463206, 671, assay readout, success, 3, null, 3, null, 
463206, 671, detection method, success, 2, null, 2, null, 
463206, 671, assay footprint, success, 1, null, 1, null, 
463206, 671, activity threshold, success, 3, null, 3, null, 
463206, 671, number of replicates, success, 2, null, 2, null, 
463206, 671, project lead name, success, 1, null, 1, null, 
463206, 671, assay component, success, 5, null, 5, null, 
463206, 671, activity threshold, success, 1, null, 1, null, 
463206, 671, assay component, success, 5, null, 5, null, 
463206, 671, assay component, success, 5, null, 5, null, 
463229, 694, biology, success, 2, null, 2, null, 
463229, 694, assay format, success, 2, null, 2, null, 
463229, 694, assay component, success, 5, null, 5, null, 
463229, 694, detection method type, success, 2, null, 2, null, 
463229, 694, assay readout, success, 3, null, 3, null, 
463229, 694, detection method, success, 2, null, 2, null, 
463229, 694, assay footprint, success, 1, null, 1, null, 
463229, 694, activity threshold, success, 3, null, 3, null, 
463229, 694, number of replicates, success, 2, null, 2, null, 
463229, 694, project lead name, success, 1, null, 1, null, 
463229, 694, activity threshold, success, 1, null, 1, null, 
488844, 857, biology, success, 2, null, 2, null, 
488844, 857, assay format, success, 2, null, 2, null, 
488844, 857, assay component, success, 5, null, 5, null, 
488844, 857, detection method type, success, 2, null, 2, null, 
488844, 857, assay readout, success, 3, null, 3, null, 
488844, 857, detection method, success, 2, null, 2, null, 
488844, 857, assay footprint, success, 1, null, 1, null, 
488844, 857, activity threshold, success, 3, null, 3, null, 
488844, 857, number of replicates, success, 2, null, 2, null, 
488844, 857, project lead name, success, 1, null, 1, null, 
488844, 857, assay component, success, 5, null, 5, null, 
488844, 857, activity threshold, success, 1, null, 1, null, 
488844, 857, assay component, success, 5, null, 5, null, 
488844, 857, assay component, success, 5, null, 5, null, 
488848, 861, biology, success, 2, null, 2, null, 
488848, 861, assay format, success, 2, null, 2, null, 
488848, 861, assay component, success, 5, null, 5, null, 
488848, 861, detection method type, success, 2, null, 2, null, 
488848, 861, assay readout, success, 3, null, 3, null, 
488848, 861, detection method, success, 2, null, 2, null, 
488848, 861, assay footprint, success, 1, null, 1, null, 
488848, 861, activity threshold, success, 3, null, 3, null, 
488848, 861, number of replicates, success, 2, null, 2, null, 
488848, 861, project lead name, success, 1, null, 1, null, 
488848, 861, assay component, success, 5, null, 5, null, 
488848, 861, activity threshold, success, 1, null, 1, null, 
488848, 861, assay component, success, 5, null, 5, null, 
488848, 861, assay component, success, 5, null, 5, null, 
488864, 877, biology, success, 2, null, 2, null, 
488864, 877, assay format, success, 2, null, 2, null, 
488864, 877, assay component, success, 5, null, 5, null, 
488864, 877, detection method type, success, 2, null, 2, null, 
488864, 877, assay readout, success, 3, null, 3, null, 
488864, 877, detection method, success, 2, null, 2, null, 
488864, 877, assay footprint, success, 1, null, 1, null, 
488864, 877, activity threshold, success, 3, null, 3, null, 
488864, 877, number of replicates, success, 2, null, 2, null, 
488864, 877, project lead name, success, 1, null, 1, null, 
488864, 877, activity threshold, success, 1, null, 1, null, 
488866, 879, biology, success, 2, null, 2, null, 
488866, 879, assay format, success, 2, null, 2, null, 
488866, 879, assay component, success, 5, null, 5, null, 
488866, 879, detection method type, success, 2, null, 2, null, 
488866, 879, assay readout, success, 3, null, 3, null, 
488866, 879, detection method, success, 2, null, 2, null, 
488866, 879, assay footprint, success, 1, null, 1, null, 
488866, 879, absorbance wavelength, success, 1, null, 1, null, 
488866, 879, activity threshold, success, 3, null, 3, null, 
488866, 879, number of replicates, success, 2, null, 2, null, 
488866, 879, project lead name, success, 1, null, 1, null, 
488866, 879, assay component, success, 5, null, 5, null, 
488866, 879, activity threshold, success, 1, null, 1, null, 
488866, 879, assay component, success, 5, null, 5, null, 
488866, 879, assay component, success, 5, null, 5, null, 
488867, 880, biology, success, 2, null, 2, null, 
488867, 880, assay format, success, 2, null, 2, null, 
488867, 880, assay component, success, 5, null, 5, null, 
488867, 880, detection method type, success, 2, null, 2, null, 
488867, 880, assay readout, success, 2, null, 2, null, 
488867, 880, detection method, success, 2, null, 2, null, 
488867, 880, assay footprint, success, 1, null, 1, null, 
