aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
504490, 1300, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82805, 
504490, 1300, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82806, 
504490, 1300, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82807, 
504490, 1300, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82808, 
504490, 1300, activity threshold, success, 3, null, 3, null, 
504490, 1300, number of replicates, success, 2, null, 2, null, 
504490, 1300, project lead name, success, 1, null, 1, null, 
504490, 1300, biology, success, 2, null, 2, null, 
504490, 1300, assay component, success, 4, null, 4, null, 
504490, 1300, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82810, 
504490, 1300, assay component, success, 5, null, 5, null, 
504490, 1300, assay component, success, 4, null, 4, null, 
504490, 1300, assay component, success, 5, null, 5, null, 
504493, null, biology, fail, 1, null, 0, could not find ADID for AID, 
504541, 1453, biology, success, 2, null, 2, null, 
504541, 1453, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82812, 
504541, 1453, assay component, success, 6, null, 6, null, 
504541, 1453, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82813, 
504541, 1453, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82814, 
504541, 1453, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82815, 
504541, 1453, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82816, 
504541, 1453, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82817, 
504541, 1453, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82818, 
504541, 1453, activity threshold, success, 3, null, 3, null, 
504541, 1453, number of replicates, success, 2, null, 2, null, 
504541, 1453, project lead name, success, 1, null, 1, null, 
504541, 1453, biology, success, 2, null, 2, null, 
504541, 1453, assay component, success, 4, null, 4, null, 
504541, 1453, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82820, 
504541, 1453, assay component, success, 5, null, 5, null, 
504541, 1453, assay component, success, 4, null, 4, null, 
504541, 1453, assay component, success, 5, null, 5, null, 
504908, 1921, biology, success, 2, null, 2, null, 
504908, 1921, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82822, 
504908, 1921, assay component, success, 6, null, 6, null, 
504908, 1921, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82823, 
504908, 1921, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82824, 
504908, 1921, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82825, 
504908, 1921, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82826, 
504908, 1921, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82827, 
504908, 1921, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82828, 
504908, 1921, activity threshold, success, 3, null, 3, null, 
504908, 1921, number of replicates, success, 2, null, 2, null, 
504908, 1921, project lead name, success, 1, null, 1, null, 
504908, 1921, biology, success, 2, null, 2, null, 
504908, 1921, assay component, success, 4, null, 4, null, 
504908, 1921, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82830, 
504908, 1921, assay component, success, 5, null, 5, null, 
504908, 1921, assay component, success, 4, null, 4, null, 
504908, 1921, assay component, success, 5, null, 5, null, 
588783, 6, biology, success, 2, null, 2, null, 
588783, 6, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82832, 
588783, 6, assay component, success, 6, null, 6, null, 
588783, 6, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82833, 
588783, 6, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82834, 
588783, 6, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82835, 
588783, 6, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82836, 
588783, 6, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82837, 
588783, 6, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82838, 
588783, 6, activity threshold, success, 3, null, 3, null, 
588783, 6, number of replicates, success, 2, null, 2, null, 
588783, 6, project lead name, success, 1, null, 1, null, 
588783, 6, biology, success, 2, null, 2, null, 
588783, 6, assay component, success, 4, null, 4, null, 
588783, 6, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82840, 
588783, 6, assay component, success, 5, null, 5, null, 
588783, 6, assay component, success, 4, null, 4, null, 
588783, 6, assay component, success, 5, null, 5, null, 
588428, null, assay component, fail, 6, null, 0, Attributes in context not found in database:  mg/mL, 
588428, 1973, biology, success, 2, null, 2, null, 
588428, 1973, assay format, success, 2, null, 2, null, 
588428, 1973, detection method type, success, 2, null, 2, null, 
588428, 1973, assay readout, success, 3, null, 3, null, 
588428, 1973, assay footprint, success, 1, null, 1, null, 
588428, 1973, activity threshold, success, 1, null, 1, null, 
588428, 1973, number of replicates, success, 2, null, 2, null, 
588428, 1973, project lead name, success, 1, null, 1, null, 
588428, 1973, assay component, success, 5, null, 5, null, 
588428, 1973, assay component, success, 5, null, 5, null, 
588428, 1973, assay component, success, 5, null, 5, null, 
588428, 1973, assay component, success, 5, null, 5, null, 
588468, null, assay component, fail, 6, null, 0, Attributes in context not found in database:  mg/mL, 
588468, 5194, biology, success, 2, null, 2, null, 
588468, 5194, assay format, success, 2, null, 2, null, 
588468, 5194, detection method type, success, 2, null, 2, null, 
588468, 5194, assay readout, success, 3, null, 3, null, 
588468, 5194, assay footprint, success, 1, null, 1, null, 
588468, 5194, activity threshold, success, 1, null, 1, null, 
588468, 5194, number of replicates, success, 2, null, 2, null, 
588468, 5194, project lead name, success, 1, null, 1, null, 
588468, 5194, assay component, success, 5, null, 5, null, 
588468, 5194, assay component, success, 5, null, 5, null, 
588468, 5194, assay component, success, 5, null, 5, null, 
588468, 5194, assay component, success, 5, null, 5, null, 
588512, null, assay component, fail, 5, null, 0, Attributes in context not found in database:  volume percent, 
588512, 2109, biology, success, 2, null, 2, null, 
588512, 2109, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82842, 
588512, 2109, assay component, success, 4, null, 4, null, 
588512, 2109, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82843, 
588512, 2109, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82844, 
588512, 2109, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82845, 
588512, 2109, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82846, 
588512, 2109, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82847, 
588512, 2109, activity threshold, success, 3, null, 3, null, 
588512, 2109, number of replicates, success, 2, null, 2, null, 
588512, 2109, project lead name, success, 1, null, 1, null, 
588512, 2109, assay component, success, 4, null, 4, null, 
588540, null, assay component, fail, 5, null, 0, Attributes in context not found in database:  volume percent, 
588540, 5220, biology, success, 2, null, 2, null, 
588540, 5220, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82850, 
588540, 5220, assay component, success, 4, null, 4, null, 
588540, 5220, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82851, 
588540, 5220, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82852, 
588540, 5220, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82853, 
588540, 5220, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82854, 
588540, 5220, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82855, 
588540, 5220, activity threshold, success, 3, null, 3, null, 
588540, 5220, number of replicates, success, 2, null, 2, null, 
588540, 5220, project lead name, success, 1, null, 1, null, 
588540, 5220, assay component, success, 4, null, 4, null, 
588465, 2003, biology, success, 2, null, 2, null, 
588465, 2003, assay format, success, 2, null, 2, null, 
588465, 2003, assay component, success, 6, null, 6, null, 
588465, 2003, detection method type, success, 2, null, 2, null, 
588465, 2003, assay readout, success, 3, null, 3, null, 
588465, 2003, detection method, success, 2, null, 2, null, 
588465, 2003, assay footprint, success, 1, null, 1, null, 
588465, 2003, activity threshold, success, 2, null, 2, null, 
588465, 2003, number of replicates, success, 2, null, 2, null, 
588465, 2003, project lead name, success, 1, null, 1, null, 
588465, 2003, assay component, success, 5, null, 5, null, 
588465, 2003, assay component, success, 5, null, 5, null, 
588465, 2003, assay component, success, 5, null, 5, null, 
588482, 5203, biology, success, 2, null, 2, null, 
588482, 5203, assay format, success, 2, null, 2, null, 
588482, 5203, assay component, success, 6, null, 6, null, 
588482, 5203, detection method type, success, 2, null, 2, null, 
588482, 5203, assay readout, success, 3, null, 3, null, 
588482, 5203, detection method, success, 2, null, 2, null, 
588482, 5203, assay footprint, success, 1, null, 1, null, 
588482, 5203, activity threshold, success, 2, null, 2, null, 
588482, 5203, number of replicates, success, 2, null, 2, null, 
588482, 5203, project lead name, success, 1, null, 1, null, 
588482, 5203, assay component, success, 5, null, 5, null, 
588482, 5203, assay component, success, 5, null, 5, null, 
588482, 5203, assay component, success, 5, null, 5, null, 
504521, null, assay format, fail, 1, null, 0, Attributes in context not found in database:  RNA-small molecule, 
504521, 1434, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82857, 
504521, 1434, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82858, 
504521, 1434, assay component, success, 6, null, 6, null, 
504521, 1434, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82859, 
504521, 1434, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82860, 
504521, 1434, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82861, 
504521, 1434, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82862, 
504521, 1434, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82863, 
504521, 1434, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82864, 
504521, 1434, activity threshold, success, 3, null, 3, null, 
504521, 1434, number of replicates, success, 2, null, 2, null, 
504521, 1434, project lead name, success, 1, null, 1, null, 
504521, 1434, biology, success, 1, null, 1, null, 
504521, 1434, assay component, success, 4, null, 4, null, 
504521, 1434, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82866, 
504580, null, assay format, fail, 1, null, 0, Attributes in context not found in database:  RNA-small molecule, 
504580, 1589, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82867, 
504580, 1589, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82868, 
504580, 1589, assay component, success, 6, null, 6, null, 
504580, 1589, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82869, 
504580, 1589, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82870, 
504580, 1589, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82871, 
504580, 1589, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82872, 
504580, 1589, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82873, 
504580, 1589, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82874, 
504580, 1589, activity threshold, success, 3, null, 3, null, 
504580, 1589, number of replicates, success, 2, null, 2, null, 
504580, 1589, project lead name, success, 1, null, 1, null, 
504580, 1589, biology, success, 1, null, 1, null, 
504580, 1589, assay component, success, 4, null, 4, null, 
504580, 1589, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82876, 
504819, null, assay format, fail, 1, null, 0, Attributes in context not found in database:  RNA-small molecule, 
504819, 1790, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82877, 
504819, 1790, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82878, 
504819, 1790, assay component, success, 6, null, 6, null, 
504819, 1790, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82879, 
504819, 1790, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82880, 
504819, 1790, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82881, 
504819, 1790, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82882, 
504819, 1790, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82883, 
504819, 1790, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82884, 
504819, 1790, activity threshold, success, 3, null, 3, null, 
504819, 1790, number of replicates, success, 2, null, 2, null, 
504819, 1790, project lead name, success, 1, null, 1, null, 
504819, 1790, biology, success, 1, null, 1, null, 
504819, 1790, assay component, success, 4, null, 4, null, 
504819, 1790, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82886, 
588494, null, assay format, fail, 1, null, 0, Attributes in context not found in database:  RNA-small molecule, 
588494, 2019, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82887, 
588494, 2019, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82888, 
588494, 2019, assay component, success, 6, null, 6, null, 
588494, 2019, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82889, 
588494, 2019, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82890, 
588494, 2019, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82891, 
588494, 2019, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82892, 
588494, 2019, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82893, 
588494, 2019, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82894, 
588494, 2019, activity threshold, success, 3, null, 3, null, 
588494, 2019, number of replicates, success, 2, null, 2, null, 
588494, 2019, project lead name, success, 1, null, 1, null, 
588494, 2019, biology, success, 1, null, 1, null, 
588494, 2019, assay component, success, 4, null, 4, null, 
588494, 2019, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82896, 
588496, null, assay format, fail, 1, null, 0, Attributes in context not found in database:  RNA-small molecule, 
588496, 2020, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82897, 
588496, 2020, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82898, 
588496, 2020, assay component, success, 6, null, 6, null, 
588496, 2020, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82899, 
588496, 2020, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82900, 
588496, 2020, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82901, 
588496, 2020, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82902, 
588496, 2020, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82903, 
588496, 2020, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82904, 
588496, 2020, activity threshold, success, 3, null, 3, null, 
588496, 2020, number of replicates, success, 2, null, 2, null, 
588496, 2020, project lead name, success, 1, null, 1, null, 
588496, 2020, biology, success, 1, null, 1, null, 
588496, 2020, assay component, success, 4, null, 4, null, 
588496, 2020, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82906, 
488806, 819, biology, success, 2, null, 2, null, 
488806, 819, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82908, 
488806, 819, assay component, success, 5, null, 5, null, 
488806, 819, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82909, 
488806, 819, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82910, 
488806, 819, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82911, 
488806, 819, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82912, 
488806, 819, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82913, 
488806, 819, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82914, 
488806, 819, activity threshold, success, 3, null, 3, null, 
488806, 819, number of replicates, success, 2, null, 2, null, 
488806, 819, project lead name, success, 1, null, 1, null, 
488806, 819, assay component, success, 5, null, 5, null, 
488806, 819, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82916, 
488806, 819, assay component, success, 4, null, 4, null, 
488806, 819, assay component, success, 5, null, 5, null, 
488847, 860, biology, success, 2, null, 2, null, 
488847, 860, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82918, 
488847, 860, assay component, success, 5, null, 5, null, 
488847, 860, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82919, 
488847, 860, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82920, 
488847, 860, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82921, 
488847, 860, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82922, 
488847, 860, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82923, 
488847, 860, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82924, 
488847, 860, activity threshold, success, 3, null, 3, null, 
488847, 860, number of replicates, success, 2, null, 2, null, 
488847, 860, project lead name, success, 1, null, 1, null, 
488847, 860, assay component, success, 5, null, 5, null, 
488847, 860, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82926, 
488847, 860, assay component, success, 4, null, 4, null, 
488847, 860, assay component, success, 5, null, 5, null, 
488855, null, biology, fail, 1, null, 0, could not find ADID for AID, 
504451, 1543, biology, success, 2, null, 2, null, 
504451, 1543, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82928, 
504451, 1543, assay component, success, 5, null, 5, null, 
504451, 1543, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82929, 
504451, 1543, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82930, 
504451, 1543, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82931, 
504451, 1543, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82932, 
504451, 1543, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82933, 
504451, 1543, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82934, 
504451, 1543, activity threshold, success, 3, null, 3, null, 
504451, 1543, number of replicates, success, 2, null, 2, null, 
504451, 1543, project lead name, success, 1, null, 1, null, 
504451, 1543, assay component, success, 5, null, 5, null, 
504451, 1543, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82936, 
504451, 1543, assay component, success, 4, null, 4, null, 
504451, 1543, assay component, success, 5, null, 5, null, 
504500, 1310, biology, success, 2, null, 2, null, 
504500, 1310, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82938, 
504500, 1310, assay component, success, 5, null, 5, null, 
504500, 1310, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82939, 
504500, 1310, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82940, 
504500, 1310, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82941, 
504500, 1310, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82942, 
504500, 1310, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82943, 
504500, 1310, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82944, 
504500, 1310, activity threshold, success, 3, null, 3, null, 
504500, 1310, number of replicates, success, 2, null, 2, null, 
504500, 1310, project lead name, success, 1, null, 1, null, 
504500, 1310, assay component, success, 5, null, 5, null, 
504500, 1310, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82946, 
504500, 1310, assay component, success, 4, null, 4, null, 
504500, 1310, assay component, success, 5, null, 5, null, 
504782, 1768, biology, success, 2, null, 2, null, 
504782, 1768, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82948, 
504782, 1768, assay component, success, 5, null, 5, null, 
504782, 1768, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82949, 
504782, 1768, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82950, 
504782, 1768, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82951, 
504782, 1768, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82952, 
504782, 1768, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82953, 
504782, 1768, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82954, 
504782, 1768, activity threshold, success, 3, null, 3, null, 
504782, 1768, number of replicates, success, 2, null, 2, null, 
504782, 1768, project lead name, success, 1, null, 1, null, 
504782, 1768, assay component, success, 5, null, 5, null, 
504782, 1768, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82956, 
504782, 1768, assay component, success, 4, null, 4, null, 
504782, 1768, assay component, success, 5, null, 5, null, 
504815, 1786, biology, success, 2, null, 2, null, 
504815, 1786, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82958, 
504815, 1786, assay component, success, 5, null, 5, null, 
504815, 1786, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82959, 
504815, 1786, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82960, 
504815, 1786, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82961, 
504815, 1786, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82962, 
504815, 1786, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82963, 
504815, 1786, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82964, 
504815, 1786, activity threshold, success, 3, null, 3, null, 
504815, 1786, number of replicates, success, 2, null, 2, null, 
504815, 1786, project lead name, success, 1, null, 1, null, 
504815, 1786, assay component, success, 5, null, 5, null, 
504815, 1786, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82966, 
504815, 1786, assay component, success, 4, null, 4, null, 
504815, 1786, assay component, success, 5, null, 5, null, 
588720, 158, biology, success, 2, null, 2, null, 
588720, 158, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82968, 
588720, 158, assay component, success, 5, null, 5, null, 
588720, 158, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82969, 
588720, 158, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82970, 
588720, 158, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82971, 
588720, 158, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82972, 
588720, 158, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82973, 
588720, 158, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82974, 
588720, 158, activity threshold, success, 3, null, 3, null, 
588720, 158, number of replicates, success, 2, null, 2, null, 
588720, 158, project lead name, success, 1, null, 1, null, 
588720, 158, assay component, success, 5, null, 5, null, 
588720, 158, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82976, 
588720, 158, assay component, success, 4, null, 4, null, 
588720, 158, assay component, success, 5, null, 5, null, 
485275, 711, biology, success, 2, null, 2, null, 
485275, 711, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82978, 
485275, 711, assay component, success, 4, null, 4, null, 
485275, 711, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82979, 
485275, 711, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82980, 
485275, 711, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82981, 
485275, 711, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82982, 
485275, 711, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82983, 
485275, 711, activity threshold, success, 1, null, 1, null, 
485275, 711, number of replicates, success, 2, null, 2, null, 
485275, 711, project lead name, success, 1, null, 1, null, 
485275, 711, assay component, success, 4, null, 4, null, 
485275, 711, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82985, 
485275, 711, assay component, success, 4, null, 4, null, 
485275, 711, assay component, success, 4, null, 4, null, 
485275, 711, assay component, success, 5, null, 5, null, 
485275, 711, assay component, success, 5, null, 5, null, 
485335, null, biology, fail, 1, null, 0, could not find ADID for AID, 
588506, 2103, biology, success, 2, null, 2, null, 
588506, 2103, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82987, 
588506, 2103, assay component, success, 4, null, 4, null, 
588506, 2103, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82988, 
588506, 2103, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82989, 
588506, 2103, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82990, 
588506, 2103, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 82991, 
588506, 2103, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82992, 
588506, 2103, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 82993, 
588506, 2103, activity threshold, success, 3, null, 3, null, 
588506, 2103, number of replicates, success, 2, null, 2, null, 
588506, 2103, project lead name, success, 1, null, 1, null, 
588506, 2103, assay component, success, 4, null, 4, null, 
588506, 2103, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82995, 
588506, 2103, assay component, success, 4, null, 4, null, 
588506, 2103, assay component, success, 4, null, 4, null, 
588506, 2103, assay component, success, 5, null, 5, null, 
588506, 2103, assay component, success, 5, null, 5, null, 
588517, 2110, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82996, 
588517, 2110, assay component, success, 4, null, 4, null, 
588517, 2110, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82997, 
588517, 2110, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 82998, 
588517, 2110, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 82999, 
588517, 2110, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 83000, 
588517, 2110, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83001, 
588517, 2110, activity threshold, success, 1, null, 1, null, 
588517, 2110, number of replicates, success, 2, null, 2, null, 
588517, 2110, project lead name, success, 1, null, 1, null, 
588517, 2110, assay component, success, 4, null, 4, null, 
588517, 2110, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83003, 
588517, 2110, assay component, success, 4, null, 4, null, 
588517, 2110, assay component, success, 4, null, 4, null, 
588518, 2111, biology, success, 2, null, 2, null, 
588518, 2111, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83005, 
588518, 2111, assay component, success, 4, null, 4, null, 
588518, 2111, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83006, 
588518, 2111, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 83007, 
588518, 2111, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83008, 
588518, 2111, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 83009, 
588518, 2111, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83010, 
588518, 2111, activity threshold, deleteOriginal, 3, 1, 3, load contains more information than original, delete original 83011, 
588518, 2111, activity threshold, success, 3, null, 3, null, 
588518, 2111, number of replicates, success, 2, null, 2, null, 
588518, 2111, project lead name, success, 1, null, 1, null, 
588518, 2111, assay component, success, 4, null, 4, null, 
588518, 2111, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 83013, 
