aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
588825, 5632, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84811, 
588825, 5632, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84812, 
588825, 5632, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84823, 
588826, 5633, biology, success, 2, null, 2, null, 
588826, 5633, assay format, success, 2, null, 2, null, 
588826, 5633, assay component, success, 6, null, 6, null, 
588826, 5633, detection method type, success, 2, null, 2, null, 
588826, 5633, assay readout, success, 3, null, 3, null, 
588826, 5633, assay footprint, success, 1, null, 1, null, 
588826, 5633, activity threshold, success, 3, null, 3, null, 
588826, 5633, number of replicates, success, 2, null, 2, null, 
588826, 5633, project lead name, success, 1, null, 1, null, 
588826, 5633, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84835, 
588826, 5633, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84836, 
588826, 5633, assay component, success, 3, null, 3, null, 
588826, 5633, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84838, 
588826, 5633, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84839, 
588826, 5633, detection method, success, 2, null, 2, null, 
588826, 5633, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84840, 
588826, 5633, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84841, 
588826, 5633, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84842, 
588826, 5633, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84843, 
588828, 5634, biology, success, 2, null, 2, null, 
588828, 5634, assay format, success, 2, null, 2, null, 
588828, 5634, assay component, success, 6, null, 6, null, 
588828, 5634, detection method type, success, 2, null, 2, null, 
588828, 5634, assay readout, success, 3, null, 3, null, 
588828, 5634, assay footprint, success, 1, null, 1, null, 
588828, 5634, measurement wavelength, success, 2, null, 2, null, 
588828, 5634, activity threshold, success, 3, null, 3, null, 
588828, 5634, number of replicates, success, 2, null, 2, null, 
588828, 5634, project lead name, success, 1, null, 1, null, 
588828, 5634, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84854, 
588828, 5634, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84855, 
588828, 5634, assay component, success, 4, null, 4, null, 
588828, 5634, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84857, 
588828, 5634, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84858, 
588828, 5634, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84859, 
588828, 5634, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84860, 
588828, 5634, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84861, 
588828, 5634, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84862, 
588828, 5634, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84863, 
588828, 5634, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84864, 
588828, 5634, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84865, 
588828, 5634, assay component, success, 6, null, 6, null, 
588828, 5634, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84867, 
588828, 5634, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84858, 
588828, 5634, detection method, success, 2, null, 2, null, 
588828, 5634, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84869, 
588828, 5634, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84860, 
588828, 5634, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84861, 
588828, 5634, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84872, 
588828, 5634, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84873, 
588829, 5635, biology, success, 2, null, 2, null, 
588829, 5635, assay format, success, 2, null, 2, null, 
588829, 5635, assay component, success, 6, null, 6, null, 
588829, 5635, detection method type, success, 2, null, 2, null, 
588829, 5635, assay readout, success, 3, null, 3, null, 
588829, 5635, assay footprint, success, 1, null, 1, null, 
588829, 5635, activity threshold, success, 3, null, 3, null, 
588829, 5635, number of replicates, success, 2, null, 2, null, 
588829, 5635, project lead name, success, 1, null, 1, null, 
588829, 5635, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84885, 
588829, 5635, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84886, 
588829, 5635, assay component, success, 3, null, 3, null, 
588829, 5635, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84888, 
588829, 5635, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84889, 
588829, 5635, detection method, success, 2, null, 2, null, 
588829, 5635, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84890, 
588829, 5635, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84891, 
588829, 5635, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84892, 
588829, 5635, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84893, 
588830, 5636, biology, success, 2, null, 2, null, 
588830, 5636, assay format, success, 2, null, 2, null, 
588830, 5636, assay component, success, 6, null, 6, null, 
588830, 5636, detection method type, success, 2, null, 2, null, 
588830, 5636, assay readout, success, 3, null, 3, null, 
588830, 5636, assay footprint, success, 1, null, 1, null, 
588830, 5636, activity threshold, success, 3, null, 3, null, 
588830, 5636, number of replicates, success, 2, null, 2, null, 
588830, 5636, project lead name, success, 1, null, 1, null, 
588830, 5636, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84904, 
588830, 5636, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84905, 
588830, 5636, assay component, success, 3, null, 3, null, 
588830, 5636, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84907, 
588830, 5636, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84908, 
588830, 5636, detection method, success, 2, null, 2, null, 
588830, 5636, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84909, 
588830, 5636, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84910, 
588830, 5636, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84911, 
588830, 5636, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84912, 
588831, 5637, biology, success, 2, null, 2, null, 
588831, 5637, assay format, success, 2, null, 2, null, 
588831, 5637, assay component, success, 6, null, 6, null, 
588831, 5637, detection method type, success, 2, null, 2, null, 
588831, 5637, assay readout, success, 3, null, 3, null, 
588831, 5637, assay footprint, success, 1, null, 1, null, 
588831, 5637, measurement wavelength, success, 2, null, 2, null, 
588831, 5637, activity threshold, success, 3, null, 3, null, 
588831, 5637, number of replicates, success, 2, null, 2, null, 
588831, 5637, project lead name, success, 1, null, 1, null, 
588831, 5637, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84923, 
588831, 5637, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84924, 
588831, 5637, assay component, success, 4, null, 4, null, 
588831, 5637, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84926, 
588831, 5637, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84927, 
588831, 5637, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84928, 
588831, 5637, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84929, 
588831, 5637, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84930, 
588831, 5637, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84931, 
588831, 5637, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84932, 
588831, 5637, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84933, 
588831, 5637, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84924, 
588831, 5637, assay component, success, 6, null, 6, null, 
588831, 5637, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84936, 
588831, 5637, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84927, 
588831, 5637, detection method, success, 2, null, 2, null, 
588831, 5637, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84938, 
588831, 5637, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84939, 
588831, 5637, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84940, 
588831, 5637, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84941, 
588831, 5637, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84942, 
588833, 5638, biology, success, 2, null, 2, null, 
588833, 5638, assay format, success, 2, null, 2, null, 
588833, 5638, assay component, success, 6, null, 6, null, 
588833, 5638, detection method type, success, 2, null, 2, null, 
588833, 5638, assay readout, success, 3, null, 3, null, 
588833, 5638, assay footprint, success, 1, null, 1, null, 
588833, 5638, measurement wavelength, success, 2, null, 2, null, 
588833, 5638, activity threshold, success, 3, null, 3, null, 
588833, 5638, number of replicates, success, 2, null, 2, null, 
588833, 5638, project lead name, success, 1, null, 1, null, 
588833, 5638, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84954, 
588833, 5638, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84955, 
588833, 5638, assay component, success, 4, null, 4, null, 
588833, 5638, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84957, 
588833, 5638, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84958, 
588833, 5638, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84959, 
588833, 5638, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84960, 
588833, 5638, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84961, 
588833, 5638, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84962, 
588833, 5638, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84963, 
588833, 5638, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84954, 
588833, 5638, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84965, 
588833, 5638, assay component, success, 6, null, 6, null, 
588833, 5638, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84957, 
588833, 5638, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84968, 
588833, 5638, detection method, success, 2, null, 2, null, 
588833, 5638, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84969, 
588833, 5638, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84960, 
588833, 5638, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84971, 
588833, 5638, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84972, 
588833, 5638, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84963, 
588836, 5639, biology, success, 2, null, 2, null, 
588836, 5639, assay format, success, 2, null, 2, null, 
588836, 5639, assay component, success, 6, null, 6, null, 
588836, 5639, detection method type, success, 1, null, 1, null, 
588836, 5639, assay readout, success, 3, null, 3, null, 
588836, 5639, assay footprint, success, 1, null, 1, null, 
588836, 5639, activity threshold, success, 3, null, 3, null, 
588836, 5639, number of replicates, success, 2, null, 2, null, 
588836, 5639, project lead name, success, 1, null, 1, null, 
588836, 5639, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84985, 
588836, 5639, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84986, 
588836, 5639, assay component, success, 5, null, 5, null, 
588836, 5639, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84988, 
588836, 5639, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84989, 
588836, 5639, detection method, success, 2, null, 2, null, 
588836, 5639, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84990, 
588836, 5639, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 84991, 
588836, 5639, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 84992, 
588836, 5639, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 84993, 
588837, 5640, biology, success, 2, null, 2, null, 
588837, 5640, assay format, success, 2, null, 2, null, 
588837, 5640, assay component, success, 6, null, 6, null, 
588837, 5640, detection method type, success, 1, null, 1, null, 
588837, 5640, assay readout, success, 3, null, 3, null, 
588837, 5640, assay footprint, success, 1, null, 1, null, 
588837, 5640, activity threshold, success, 3, null, 3, null, 
588837, 5640, number of replicates, success, 2, null, 2, null, 
588837, 5640, project lead name, success, 1, null, 1, null, 
588837, 5640, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85004, 
588837, 5640, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85005, 
588837, 5640, assay component, success, 5, null, 5, null, 
588837, 5640, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85007, 
588837, 5640, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85008, 
588837, 5640, detection method, success, 2, null, 2, null, 
588837, 5640, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85009, 
588837, 5640, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85010, 
588837, 5640, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85011, 
588837, 5640, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85012, 
588842, 5642, biology, success, 2, null, 2, null, 
588842, 5642, assay format, success, 2, null, 2, null, 
588842, 5642, assay component, success, 6, null, 6, null, 
588842, 5642, detection method type, success, 2, null, 2, null, 
588842, 5642, assay readout, success, 3, null, 3, null, 
588842, 5642, assay footprint, success, 1, null, 1, null, 
588842, 5642, activity threshold, success, 3, null, 3, null, 
588842, 5642, number of replicates, success, 2, null, 2, null, 
588842, 5642, project lead name, success, 1, null, 1, null, 
588842, 5642, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85023, 
588842, 5642, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85024, 
588842, 5642, assay component, success, 3, null, 3, null, 
588842, 5642, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85026, 
588842, 5642, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85027, 
588842, 5642, detection method, success, 2, null, 2, null, 
588842, 5642, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85028, 
588842, 5642, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85029, 
588842, 5642, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85030, 
588842, 5642, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85031, 
588843, 5643, biology, success, 2, null, 2, null, 
588843, 5643, assay format, success, 2, null, 2, null, 
588843, 5643, assay component, success, 6, null, 6, null, 
588843, 5643, detection method type, success, 1, null, 1, null, 
588843, 5643, assay readout, success, 3, null, 3, null, 
588843, 5643, assay footprint, success, 1, null, 1, null, 
588843, 5643, activity threshold, success, 3, null, 3, null, 
588843, 5643, number of replicates, success, 2, null, 2, null, 
588843, 5643, project lead name, success, 1, null, 1, null, 
588843, 5643, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85042, 
588843, 5643, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85043, 
588843, 5643, assay component, success, 5, null, 5, null, 
588843, 5643, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85045, 
588843, 5643, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85046, 
588843, 5643, detection method, success, 2, null, 2, null, 
588843, 5643, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85047, 
588843, 5643, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85048, 
588843, 5643, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85049, 
588843, 5643, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85050, 
602126, 5644, biology, success, 2, null, 2, null, 
602126, 5644, assay format, success, 2, null, 2, null, 
602126, 5644, assay component, success, 6, null, 6, null, 
602126, 5644, detection method type, success, 2, null, 2, null, 
602126, 5644, assay readout, success, 3, null, 3, null, 
602126, 5644, assay footprint, success, 1, null, 1, null, 
602126, 5644, activity threshold, success, 3, null, 3, null, 
602126, 5644, number of replicates, success, 2, null, 2, null, 
602126, 5644, project lead name, success, 1, null, 1, null, 
602126, 5644, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85061, 
602126, 5644, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85062, 
602126, 5644, assay component, success, 3, null, 3, null, 
602126, 5644, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85064, 
602126, 5644, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85065, 
602126, 5644, detection method, success, 2, null, 2, null, 
602126, 5644, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85066, 
602126, 5644, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85067, 
602126, 5644, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85068, 
602126, 5644, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85069, 
602134, 5987, biology, success, 2, null, 2, null, 
602134, 5987, assay format, success, 2, null, 2, null, 
602134, 5987, assay component, success, 6, null, 6, null, 
602134, 5987, detection method type, success, 2, null, 2, null, 
602134, 5987, assay readout, success, 2, null, 2, null, 
602134, 5987, assay footprint, success, 1, null, 1, null, 
602134, 5987, measurement wavelength, success, 2, null, 2, null, 
602134, 5987, activity threshold, success, 3, null, 3, null, 
602134, 5987, number of replicates, success, 2, null, 2, null, 
602134, 5987, project lead name, success, 1, null, 1, null, 
602134, 5987, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85080, 
602134, 5987, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85081, 
602134, 5987, assay component, success, 5, null, 5, null, 
602134, 5987, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85083, 
602134, 5987, assay readout, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85084, 
602134, 5987, detection method, success, 2, null, 2, null, 
602134, 5987, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85085, 
602134, 5987, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85086, 
602134, 5987, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85087, 
602134, 5987, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85088, 
602134, 5987, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85089, 
602138, 5998, biology, success, 2, null, 2, null, 
602138, 5998, assay format, success, 2, null, 2, null, 
602138, 5998, assay component, success, 6, null, 6, null, 
602138, 5998, detection method type, success, 1, null, 1, null, 
602138, 5998, assay readout, success, 3, null, 3, null, 
602138, 5998, assay footprint, success, 1, null, 1, null, 
602138, 5998, activity threshold, success, 3, null, 3, null, 
602138, 5998, number of replicates, success, 2, null, 2, null, 
602138, 5998, project lead name, success, 1, null, 1, null, 
602138, 5998, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85101, 
602138, 5998, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85102, 
602138, 5998, assay component, success, 5, null, 5, null, 
602138, 5998, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85104, 
602138, 5998, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85105, 
602138, 5998, detection method, success, 2, null, 2, null, 
602138, 5998, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85106, 
602138, 5998, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85107, 
602138, 5998, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85108, 
602138, 5998, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85109, 
602152, 6030, biology, success, 2, null, 2, null, 
602152, 6030, assay format, success, 2, null, 2, null, 
602152, 6030, assay component, success, 6, null, 6, null, 
602152, 6030, detection method type, success, 1, null, 1, null, 
602152, 6030, assay readout, success, 3, null, 3, null, 
602152, 6030, assay footprint, success, 1, null, 1, null, 
602152, 6030, activity threshold, success, 3, null, 3, null, 
602152, 6030, number of replicates, success, 2, null, 2, null, 
602152, 6030, project lead name, success, 1, null, 1, null, 
602152, 6030, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85120, 
602152, 6030, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85121, 
602152, 6030, assay component, success, 5, null, 5, null, 
602152, 6030, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85123, 
602152, 6030, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85124, 
602152, 6030, detection method, success, 2, null, 2, null, 
602152, 6030, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85125, 
602152, 6030, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85126, 
602152, 6030, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85127, 
602152, 6030, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85128, 
602154, 5645, biology, success, 2, null, 2, null, 
602154, 5645, assay format, success, 2, null, 2, null, 
602154, 5645, assay component, success, 6, null, 6, null, 
602154, 5645, detection method type, success, 2, null, 2, null, 
602154, 5645, assay readout, success, 3, null, 3, null, 
602154, 5645, assay footprint, success, 1, null, 1, null, 
602154, 5645, measurement wavelength, success, 2, null, 2, null, 
602154, 5645, activity threshold, success, 3, null, 3, null, 
602154, 5645, number of replicates, success, 2, null, 2, null, 
602154, 5645, project lead name, success, 1, null, 1, null, 
602154, 5645, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85139, 
602154, 5645, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85140, 
602154, 5645, assay component, success, 4, null, 4, null, 
602154, 5645, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85142, 
602154, 5645, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85143, 
602154, 5645, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85144, 
602154, 5645, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85145, 
602154, 5645, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85146, 
602154, 5645, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85147, 
602154, 5645, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85148, 
602154, 5645, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85139, 
602154, 5645, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85140, 
602154, 5645, assay component, success, 6, null, 6, null, 
602154, 5645, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85142, 
602154, 5645, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85143, 
602154, 5645, detection method, success, 2, null, 2, null, 
602154, 5645, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85144, 
602154, 5645, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85155, 
602154, 5645, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85146, 
602154, 5645, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85157, 
602154, 5645, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85158, 
602155, 5646, biology, success, 2, null, 2, null, 
602155, 5646, assay format, success, 2, null, 2, null, 
602155, 5646, assay component, success, 5, null, 5, null, 
602155, 5646, detection method type, success, 1, null, 1, null, 
602155, 5646, assay readout, success, 3, null, 3, null, 
602155, 5646, detection method, success, 2, null, 2, null, 
602155, 5646, activity threshold, success, 3, null, 3, null, 
602155, 5646, number of replicates, success, 2, null, 2, null, 
602155, 5646, project lead name, success, 1, null, 1, null, 
602155, 5646, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85170, 
602155, 5646, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85171, 
602155, 5646, assay component, success, 3, null, 3, null, 
602155, 5646, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85173, 
602155, 5646, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85174, 
602155, 5646, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85175, 
602155, 5646, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85176, 
602155, 5646, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85177, 
602155, 5646, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85178, 
602285, 5978, biology, success, 2, null, 2, null, 
602285, 5978, assay format, success, 2, null, 2, null, 
602285, 5978, assay component, success, 6, null, 6, null, 
602285, 5978, detection method type, success, 2, null, 2, null, 
602285, 5978, assay readout, success, 3, null, 3, null, 
602285, 5978, assay footprint, success, 1, null, 1, null, 
602285, 5978, measurement wavelength, success, 2, null, 2, null, 
602285, 5978, activity threshold, success, 3, null, 3, null, 
602285, 5978, number of replicates, success, 2, null, 2, null, 
602285, 5978, project lead name, success, 1, null, 1, null, 
602285, 5978, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85188, 
602285, 5978, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85189, 
602285, 5978, assay component, success, 4, null, 4, null, 
602285, 5978, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85191, 
602285, 5978, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85192, 
602285, 5978, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85193, 
602285, 5978, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85194, 
602285, 5978, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85195, 
602285, 5978, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85196, 
602285, 5978, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85197, 
602285, 5978, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85198, 
602285, 5978, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85199, 
602285, 5978, assay component, success, 6, null, 6, null, 
602285, 5978, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85201, 
602285, 5978, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85202, 
602285, 5978, detection method, success, 2, null, 2, null, 
602285, 5978, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85203, 
602285, 5978, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85194, 
602285, 5978, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 85195, 
602285, 5978, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 85206, 
602285, 5978, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 85207, 
623880, 5962, biology, success, 2, null, 2, null, 
623880, 5962, assay format, success, 2, null, 2, null, 
623880, 5962, assay component, success, 6, null, 6, null, 
