aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
456, 2745, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115101, 
456, 2745, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115102, 
454, 2743, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115103, 
454, 2743, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115104, 
454, 2743, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 115105, 
454, 2743, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115106, 
454, 2743, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115107, 
455, 2744, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115108, 
455, 2744, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115109, 
455, 2744, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 115110, 
455, 2744, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115111, 
455, 2744, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115112, 
454, 2743, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 115124, 
454, 2743, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115107, 
454, 2743, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115113, 
454, 2743, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115107, 
454, 2743, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115114, 
454, 2743, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115115, 
454, 2743, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115116, 
454, 2743, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115117, 
454, 2743, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115118, 
454, 2743, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115119, 
454, 2743, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115120, 
454, 2743, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115107, 
454, 2743, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115121, 
454, 2743, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115115, 
454, 2743, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115116, 
454, 2743, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115122, 
454, 2743, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115118, 
454, 2743, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115123, 
454, 2743, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115120, 
454, 2743, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115107, 
455, 2744, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115125, 
455, 2744, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115112, 
455, 2744, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115126, 
455, 2744, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115127, 
455, 2744, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115128, 
455, 2744, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115129, 
455, 2744, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115130, 
455, 2744, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115131, 
455, 2744, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115132, 
455, 2744, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115112, 
455, 2744, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115133, 
455, 2744, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115127, 
455, 2744, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115128, 
455, 2744, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115134, 
455, 2744, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115130, 
455, 2744, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115135, 
455, 2744, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115132, 
455, 2744, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115112, 
455, 2744, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 115136, 
455, 2744, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115112, 
456, 2745, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115137, 
456, 2745, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115102, 
456, 2745, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115138, 
456, 2745, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115139, 
456, 2745, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115140, 
456, 2745, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115141, 
456, 2745, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115142, 
456, 2745, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115143, 
456, 2745, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115144, 
456, 2745, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115102, 
456, 2745, assay component, alreadyLoaded, 5, 5, 0, duplicate context already exists in database 115145, 
456, 2745, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115139, 
456, 2745, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115140, 
456, 2745, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115146, 
456, 2745, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115142, 
456, 2745, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115147, 
456, 2745, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115144, 
456, 2745, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115102, 
456, 2745, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115139, 
456, 2745, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115140, 
456, 2745, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115148, 
456, 2745, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115142, 
456, 2745, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 115149, 
456, 2745, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115102, 
456, 2745, assay component, alreadyLoaded, 6, 6, 0, duplicate context already exists in database 115150, 
456, 2745, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115102, 
2127, 4341, biology, success, 2, null, 2, null, 
2127, 4341, assay format, success, 2, null, 2, null, 
2127, 4341, assay component, success, 5, null, 5, null, 
2127, 4341, detection method type, success, 2, null, 2, null, 
2127, 4341, assay readout, success, 3, null, 3, null, 
2127, 4341, detection method, success, 2, null, 2, null, 
2127, 4341, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115041, 
2127, 4341, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115043, 
2127, 4341, assay component, success, 6, null, 6, null, 
2141, 4386, biology, success, 2, null, 2, null, 
2141, 4386, assay format, success, 2, null, 2, null, 
2141, 4386, assay component, success, 5, null, 5, null, 
2141, 4386, detection method type, success, 2, null, 2, null, 
2141, 4386, assay readout, success, 3, null, 3, null, 
2141, 4386, detection method, success, 2, null, 2, null, 
2141, 4386, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 115051, 
2141, 4386, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 115053, 
2141, 4386, assay component, success, 6, null, 6, null, 
2141, 4386, assay component, success, 5, null, 5, null, 
